2.00	3.00	3.00	2.00	2.00	6.00	3.00	1.00
1.00	4.00	3.00	2.00	2.00	4.00	3.00	0.00
5.00	4.00	3.00	2.00	3.00	4.00	4.00	1.00
2.00	4.00	1.00	1.00	2.00	4.00	3.00	0.00
2.00	4.00	6.00	6.00	4.00	1.00	1.00	0.00
4.00	3.00	4.00	5.00	2.00	4.00	1.00	1.00
1.00	5.00	4.00	5.00	3.00	3.00	3.00	1.00
2.00	1.00	3.00	3.00	2.00	3.00	1.00	0.00
2.00	4.00	4.00	2.00	2.00	6.00	5.00	1.00
4.00	5.00	4.00	5.00	3.00	2.00	1.00	0.00
4.00	2.67	2.67	1.67	3.00	3.33	4.33	1.00
2.00	3.00	6.00	6.00	2.00	3.00	3.00	1.00
2.00	1.00	1.00	1.00	2.00	6.00	4.00	1.00
4.00	3.00	5.00	4.00	3.00	4.00	4.00	0.00
2.00	3.00	3.00	2.00	5.00	3.00	4.00	0.00
2.01	4.00	5.99	3.00	3.00	3.01	4.02	1.00
4.00	3.00	1.00	1.00	2.00	4.00	4.00	0.00
1.00	3.00	6.00	5.00	5.00	3.00	4.00	0.00
2.00	3.00	5.00	6.00	5.00	1.00	3.00	0.00
1.00	4.00	4.00	3.00	5.00	3.00	3.00	0.00
2.00	3.00	4.00	5.00	3.00	2.00	3.00	0.00
2.00	3.00	4.00	3.00	3.00	4.00	5.00	1.00
2.00	2.00	6.00	6.00	3.00	1.00	1.00	0.00
2.00	3.00	5.96	6.00	4.04	1.00	3.00	0.00
4.00	3.00	3.00	2.00	3.00	3.00	4.00	0.00
1.00	4.00	6.00	6.00	4.00	3.00	1.00	0.00
4.00	2.00	3.00	2.00	1.00	6.00	6.00	1.00
2.00	1.00	4.00	3.00	2.00	5.00	5.00	1.00
4.00	4.00	4.00	6.00	3.00	2.00	3.00	1.00
2.00	1.93	2.00	2.00	2.00	4.93	6.07	1.00
2.00	1.00	4.00	4.00	4.00	3.00	4.00	1.00
2.00	3.00	6.00	6.00	4.00	1.00	3.00	0.00
1.00	4.00	3.00	6.00	5.00	3.00	3.00	0.00
1.00	6.00	4.00	3.00	3.00	3.00	3.00	0.00
2.00	1.00	1.00	1.00	0.99	6.00	4.00	1.00
2.00	4.00	6.00	3.00	3.00	3.00	4.00	0.00
1.00	4.00	6.00	3.00	3.00	2.00	2.00	0.00
2.09	3.00	6.00	6.09	4.00	1.00	3.09	0.00
2.00	4.00	6.00	4.41	2.99	1.58	-0.26	0.00
2.06	3.86	6.00	6.58	4.54	1.01	1.35	0.00
1.23	3.00	3.31	5.23	5.34	1.00	3.58	0.00
1.00	3.00	4.00	5.00	5.00	1.00	3.00	0.00
4.00	4.19	4.19	2.00	1.81	4.19	5.19	0.00
0.60	4.00	6.00	1.77	2.48	2.31	2.41	0.00
2.28	4.81	1.98	2.10	0.38	3.89	3.99	0.00
4.66	3.05	2.69	1.70	3.08	2.78	4.67	0.00
0.58	4.16	2.62	3.04	3.00	2.54	1.58	0.00
1.00	4.00	4.00	3.00	3.00	1.00	1.00	0.00
2.31	4.99	2.13	2.11	0.26	3.95	4.05	0.00
1.86	2.98	2.89	3.41	3.91	1.17	2.64	0.00
