2.00	2.00	3.00	2.00	3.00	1.00	4.00	1.00
2.00	2.00	4.00	2.00	2.00	4.00	5.00	1.00
2.00	3.00	5.00	6.00	5.00	1.00	3.00	0.00
2.00	2.00	2.00	2.00	1.00	4.00	4.00	1.00
2.00	2.00	4.00	4.00	3.00	3.00	3.00	1.00
0.94	4.06	2.94	1.94	3.00	2.06	3.06	0.00
2.00	5.00	3.00	4.00	2.00	3.00	3.00	1.00
2.00	6.00	3.00	2.00	2.00	3.00	3.00	1.00
1.00	4.00	6.00	3.00	3.00	2.00	2.00	0.00
1.00	4.00	3.00	2.00	3.00	2.00	3.00	0.00
2.00	4.00	5.00	3.00	3.00	4.00	6.00	0.00
2.00	2.00	6.00	6.00	5.00	1.00	1.00	0.00
1.00	3.00	4.00	3.00	5.00	2.00	3.00	0.00
4.00	4.00	2.00	2.00	3.00	4.00	4.00	0.00
2.00	1.00	1.00	1.00	1.00	6.00	4.00	1.00
2.00	3.00	6.00	6.00	2.00	3.00	3.00	1.00
4.00	3.00	4.00	4.00	3.00	2.00	3.00	0.00
2.00	1.00	1.00	1.00	5.00	4.00	2.00	0.00
4.00	2.00	3.00	2.00	1.00	6.00	6.00	1.00
1.00	4.00	3.00	2.00	3.00	3.15	3.00	1.00
1.00	5.00	4.00	5.00	3.00	3.00	3.00	0.00
5.00	4.00	4.00	3.00	2.00	4.00	4.00	0.00
2.00	3.00	2.00	2.00	2.00	6.00	5.00	0.00
1.00	3.00	4.00	2.00	2.00	6.00	5.00	1.00
4.00	4.00	4.00	6.00	3.00	2.00	3.00	1.00
2.00	3.00	3.00	2.00	2.00	6.00	3.00	0.00
2.46	3.88	3.01	2.12	1.66	4.56	0.20	1.00
2.00	1.00	3.00	3.00	2.00	3.00	1.00	0.00
1.00	4.00	6.00	6.00	4.00	3.00	1.00	0.00
4.00	4.00	4.00	2.00	3.00	6.00	6.00	0.00
5.00	4.00	4.00	2.00	2.00	6.00	4.00	0.00
2.00	5.00	3.00	4.00	3.00	2.00	3.00	1.00
2.00	2.00	6.00	6.00	3.00	1.00	1.00	0.00
1.00	4.00	6.00	6.00	4.00	1.00	1.00	0.00
1.00	3.00	6.00	5.00	5.00	3.00	4.00	0.00
2.00	1.00	4.00	4.00	4.00	3.00	4.00	1.00
1.92	4.00	3.41	3.33	3.74	4.00	3.92	0.00
4.00	4.00	1.00	2.00	1.00	3.00	4.00	0.00
2.00	3.33	4.00	5.33	3.00	1.67	3.00	0.00
2.00	4.01	4.00	4.55	3.56	2.45	0.99	0.00
2.00	3.00	4.00	5.00	3.00	2.00	3.00	0.00
2.00	3.13	4.00	4.86	3.00	2.13	2.73	0.00
2.00	4.00	3.97	3.00	3.00	4.00	6.00	0.00
2.00	1.96	4.00	3.96	3.00	3.64	3.00	0.00
2.00	4.74	4.00	3.94	3.00	3.06	0.20	0.00
2.00	2.03	4.00	4.03	3.00	-0.11	3.00	0.00
2.32	3.21	2.47	2.79	3.00	0.16	2.21	0.00
2.26	3.84	4.40	2.85	3.04	3.72	6.76	0.00
2.10	2.93	3.08	1.60	1.60	4.75	0.07	0.00
2.27	3.83	4.41	2.84	3.04	3.70	6.78	0.00
2.07	1.57	2.81	2.92	3.34	2.44	4.10	0.00
